0.034741,0.089665,0.091225,-73.30242199999999,6.215179,0.615074,2.0371599999999996,0.8040649999999999,1.301409,0.5585760000000001,0.672063,0.783788,0.76664,0.458712,0.530384,0.812429,0.028850999999999998,0.12903900000000001,0.039613999999999996,5.762173000000001,1.636819,1.170034,1.051511,0.764163,0.642705,0.6178680000000001,0.510265,0.566213,0.509149,0.477275,0.505073,0.46353500000000003,0.013519,0.050591000000000004,0.009025,8.156257,1.077167,0.624711,0.810244,0.399568,0.279947,0.314215,0.23143899999999998,0.345401,0.285389,0.21061300000000002,0.321896,0.290551,0.022774000000000003,0.095801,0.015057,4.748694,0.536378,0.296306,0.27321,0.1758,0.10550799999999999,0.168246,0.11584900000000001,0.13602,0.11051400000000002,0.100517,0.11863,0.09492300000000001,0.051035000000000004,68,0.014937,136,2,0.245457,0.105065,0.40539899999999995
0.081374,0.27274699999999996,0.085733,-62.584437,3.183163,-0.21814499999999998,0.16303800000000002,0.620251,0.45851400000000003,0.041426,0.308287,0.5381520000000001,0.594871,0.734332,0.41548900000000005,0.761508,0.066288,0.26237,0.034437999999999996,3.4808739999999996,1.596532,0.9438030000000001,0.8044439999999999,0.511229,0.49867,0.523039,0.480916,0.48865699999999995,0.483166,0.445187,0.415994,0.405593,0.013621000000000001,0.073041,0.010094,1.243981,0.8297899999999999,0.252972,0.347831,0.205087,0.168601,0.178009,0.14407999999999999,0.178703,0.14693699999999998,0.12558,0.128202,0.10700699999999999,0.020028,0.06694,0.029483,3.9635339999999997,0.38236,0.168389,0.117525,0.098341,0.087046,0.057990999999999994,0.059392999999999994,0.059457,0.053439,0.06768400000000001,0.070075,0.041565,0.295031,70,0.276366,140,2,0.343547,0.276366,0.710924
0.110545,0.273567,0.08441,-65.235325,2.794964,0.639047,1.281297,0.757896,0.489412,0.627636,0.469322,0.644336,0.44155600000000006,0.335964,0.290713,0.158538,0.082743,0.215373,0.03597,4.834741999999999,1.213443,0.864034,0.909222,0.780572,0.550833,0.63974,0.5733090000000001,0.526312,0.5626220000000001,0.538407,0.492292,0.45556199999999997,0.029112,0.07043300000000001,0.008525,2.759906,0.592634,0.7618520000000001,0.5687399999999999,0.589827,0.281181,0.43775200000000003,0.479889,0.22732,0.296224,0.273855,0.191804,0.198025,0.038119,0.065427,0.029622000000000002,3.371796,0.43037299999999995,0.172862,0.17752300000000001,0.184333,0.095718,0.139323,0.109279,0.09065,0.11788599999999999,0.100852,0.079917,0.08582100000000001,0.161574,61,0.0,183,3,0.188693,0.045941,0.457372
0.042481,0.19928099999999999,0.093447,-80.305152,5.824408999999999,0.648848,1.7548700000000002,1.4955319999999999,0.739909,0.8096439999999999,0.460945,0.409566,0.680122,0.5904050000000001,0.48138000000000003,0.6219560000000001,0.049939,0.281616,0.044726999999999996,6.719538000000001,1.3778110000000001,1.265771,0.9861780000000001,0.710955,0.706904,0.710147,0.688825,0.699573,0.577976,0.533882,0.501818,0.49536800000000003,0.020749,0.10631800000000001,0.009108,3.992357,0.656429,0.927692,0.569916,0.378919,0.530714,0.317807,0.30844699999999997,0.324934,0.263444,0.359477,0.27425700000000003,0.233287,0.032678,0.11947999999999999,0.028707,4.125111,0.461304,0.28075100000000003,0.246108,0.142805,0.183657,0.124399,0.155513,0.167114,0.113774,0.11281500000000001,0.129145,0.12233,0.043012,66,0.206562,132,2,0.10283900000000001,0.241934,0.351009
0.07455,0.14088,0.079789,-93.697749,5.543229,1.064262,0.8991520000000001,0.890336,0.702328,0.49068500000000004,0.796904,0.745373,0.911234,0.594429,0.454186,0.384836,0.035751,0.085592,0.029412999999999998,4.755293,1.11629,0.9267719999999999,0.634988,0.63966,0.552653,0.527708,0.584705,0.6961729999999999,0.6486109999999999,0.689096,0.643595,0.578063,0.047014,0.136984,0.010356,7.713139999999999,1.5926420000000001,1.02719,0.591399,0.565654,0.52442,0.554501,0.6062,0.6167600000000001,0.5969260000000001,0.524291,0.637971,0.6379600000000001,0.036150999999999996,0.087741,0.030180000000000002,5.085385,0.551937,0.257562,0.15995,0.17585499999999998,0.15090699999999999,0.142092,0.222804,0.32918800000000004,0.251668,0.265049,0.284196,0.18998800000000002,0.029307999999999997,100,0.144039,200,2,0.195196,0.31080100000000005,0.683817
0.052434,0.110653,0.09677000000000001,-69.792637,6.598383,1.258462,2.873985,0.5032220000000001,0.7824270000000001,-0.143505,0.338997,-0.186085,0.325765,0.157168,0.45472299999999993,0.353157,0.0611,0.18247,0.046543,5.414537,1.64609,1.149108,0.903827,0.743446,0.70045,0.610953,0.607789,0.56981,0.515551,0.473992,0.492629,0.467567,0.017641,0.049527,0.007909000000000001,3.835748,0.769825,0.808127,0.560954,0.396785,0.420713,0.542216,0.508029,0.47347399999999995,0.459661,0.355348,0.308208,0.340781,0.037052,0.07512200000000001,0.027888999999999997,4.694374,0.443698,0.346999,0.277305,0.154298,0.134325,0.098063,0.129451,0.12333699999999999,0.151916,0.082887,0.11049300000000001,0.072176,0.21868400000000002,64,0.05387,128,2,0.403684,0.24591,0.649594
0.064067,0.147375,0.078124,-68.698041,4.052059,1.1492200000000001,2.063466,0.531396,0.877409,0.66098,0.089885,0.5171399999999999,0.16658199999999998,0.7751279999999999,0.8125680000000001,0.364786,0.036757,0.120716,0.029870999999999998,3.813653,0.924273,0.9699479999999999,0.607092,0.5621430000000001,0.48734700000000003,0.45364899999999997,0.476279,0.440538,0.42792299999999994,0.43682299999999996,0.474516,0.455837,0.019871,0.052885,0.008053,2.713319,0.42494499999999996,0.619237,0.336648,0.271894,0.182622,0.2211,0.20163499999999998,0.177046,0.182256,0.216797,0.258205,0.18109,0.024036000000000002,0.051788,0.030206,3.777514,0.291206,0.182281,0.159225,0.10201,0.08913,0.085498,0.066714,0.078375,0.067474,0.078946,0.09447,0.113727,0.167898,60,0.358269,120,2,0.755628,0.427281,1.182908
0.044949,0.092085,0.09790800000000001,-68.406051,4.552287000000001,0.898913,1.6417080000000002,1.490264,1.269593,0.8842840000000001,0.808403,0.150058,0.474578,0.780169,0.698994,0.7674770000000001,0.037329,0.129705,0.043601999999999995,5.843585,1.562391,1.1625860000000001,1.095826,1.011066,0.753695,0.8250639999999999,0.648638,0.658814,0.5441739999999999,0.483505,0.565364,0.46462299999999995,0.02144,0.042342000000000005,0.009317,2.2788049999999997,0.584095,0.377787,0.433472,0.405403,0.263973,0.279862,0.23375500000000002,0.24613400000000002,0.19381099999999998,0.128118,0.197081,0.157612,0.035572,0.068647,0.028444,3.7089260000000004,0.376434,0.2297,0.23780199999999999,0.2602,0.10505199999999999,0.116184,0.14846700000000002,0.10588099999999999,0.11270999999999999,0.081464,0.081107,0.071943,0.037882,53,0.059756,106,2,0.23706999999999998,0.087547,0.329783
0.081354,0.302058,0.09724,-76.209068,2.419066,1.3538139999999999,1.681155,1.077603,1.0782180000000001,0.8754790000000001,0.8588709999999999,0.77323,0.8439989999999999,0.734046,0.620638,0.6703180000000001,0.087255,0.327868,0.04596,6.5121970000000005,1.529419,1.16659,0.8184899999999999,0.716019,0.682405,0.539359,0.46437399999999995,0.5128590000000001,0.502584,0.47734099999999996,0.467416,0.453966,0.018392,0.053047000000000004,0.009042,2.486091,0.392817,0.437824,0.416101,0.194697,0.21709499999999998,0.10700699999999999,0.12150699999999999,0.136194,0.155098,0.146949,0.173602,0.145579,0.019922,0.03042,0.028360000000000003,3.9280690000000003,0.223277,0.16459100000000002,0.181582,0.118775,0.114469,0.061956,0.079447,0.068104,0.08977,0.060114,0.076139,0.103849,0.78087,66,1.1561139999999999,132,2,1.131073,1.204185,2.335258
0.039819,0.056986,0.073635,-83.146547,11.224703,1.280494,1.008498,0.9406059999999999,0.401406,0.008756,0.388885,0.428252,0.200104,0.247948,0.508959,0.575344,0.010135,0.019275,0.028009,3.299295,0.8620040000000001,0.643745,0.49171400000000004,0.487018,0.395002,0.451746,0.41561099999999995,0.419919,0.38061300000000003,0.42653,0.393594,0.36837800000000004,0.014836000000000002,0.038131,0.008281,5.209001,1.18906,1.036365,0.420646,0.47551000000000004,0.277937,0.409208,0.393988,0.470132,0.247319,0.33531,0.309596,0.28829899999999997,0.028100999999999998,0.061662,0.030882999999999997,4.743869,0.704132,0.253414,0.18152100000000002,0.135988,0.128187,0.14627,0.137304,0.15968,0.14727200000000001,0.185677,0.114503,0.084013,0.025843,100,0.0,200,2,0.084776,0.13778800000000002,0.248702
